CAL_DT,CAL_TYPE_DESC,DAY_OF_WK_NUM,DAY_OF_WK_DESC,YR_NUM,WK_NUM,YR_WK_NUM,MNTH_NUM,YR_MNTH_NUM,QTR_NUM,YR_QTR_NUM
2001-09-29,Fiscal,6,Saturday,2001,39,200139,9,20019,3,20013
2005-05-24,Fiscal,2,Tuesday,2005,21,200521,5,20055,2,20052
2020-11-06,Fiscal,5,Friday,2020,45,202045,11,202011,4,20204
2007-12-03,Fiscal,1,Monday,2007,49,200749,12,200712,4,20074
2009-11-25,Fiscal,3,Wednesday,2009,48,200948,11,200911,4,20094
2022-12-20,Fiscal,2,Tuesday,2022,51,202251,12,202212,4,20224
2008-09-10,Fiscal,3,Wednesday,2008,37,200837,9,20089,3,20083
2011-03-25,Fiscal,5,Friday,2011,12,201112,3,20113,1,20111
2013-05-03,Fiscal,5,Friday,2013,18,201318,4,20134,2,20132
2020-10-08,Fiscal,4,Thursday,2020,41,202041,10,202010,4,20204
1999-07-08,Fiscal,4,Thursday,1999,28,199928,7,19997,3,19993
2018-05-08,Fiscal,2,Tuesday,2018,19,201819,5,20185,2,20182
2014-06-12,Fiscal,4,Thursday,2014,24,201424,6,20146,2,20142
2003-05-20,Fiscal,2,Tuesday,2003,21,200321,5,20035,2,20032
2025-12-26,Fiscal,5,Friday,2025,52,202552,12,202512,4,20254
2018-03-05,Fiscal,1,Monday,2018,10,201810,3,20183,1,20181
2005-11-18,Fiscal,5,Friday,2005,46,200546,11,200511,4,20054
2010-11-21,Fiscal,0,Sunday,2010,47,201047,11,201011,4,20104
2021-09-29,Fiscal,3,Wednesday,2021,39,202139,9,20219,3,20213
2002-08-22,Fiscal,4,Thursday,2002,34,200234,8,20028,3,20023
2013-06-20,Fiscal,4,Thursday,2013,25,201325,6,20136,2,20132
2012-09-26,Fiscal,3,Wednesday,2012,39,201239,9,20129,3,20123
2013-12-02,Fiscal,1,Monday,2013,49,201349,12,201312,4,20134
2024-12-21,Fiscal,6,Saturday,2024,51,202451,12,202412,4,20244
1999-02-25,Fiscal,4,Thursday,1999,9,199909,3,19993,1,19991
2016-08-07,Fiscal,0,Sunday,2016,32,201632,8,20168,3,20163
2009-07-14,Fiscal,2,Tuesday,2009,29,200929,7,20097,3,20093
2004-03-12,Fiscal,5,Friday,2004,11,200411,3,20043,1,20041
2024-04-14,Fiscal,0,Sunday,2024,16,202416,4,20244,2,20242
2011-01-30,Fiscal,0,Sunday,2011,5,201105,1,20111,1,20111
2004-01-16,Fiscal,5,Friday,2004,3,200403,1,20041,1,20041
2020-09-03,Fiscal,4,Thursday,2020,36,202036,9,20209,3,20203
2003-01-03,Fiscal,5,Friday,2003,1,200301,1,20031,1,20031
2002-04-26,Fiscal,5,Friday,2002,17,200217,4,20024,2,20022
2014-12-20,Fiscal,6,Saturday,2014,51,201451,12,201412,4,20144
2025-10-23,Fiscal,4,Thursday,2025,43,202543,10,202510,4,20254
2002-01-06,Fiscal,0,Sunday,2002,2,200202,1,20021,1,20021
2010-04-07,Fiscal,3,Wednesday,2010,14,201014,4,20104,2,20102
2011-12-26,Fiscal,1,Monday,2011,52,201152,12,201112,4,20114
2017-12-30,Fiscal,6,Saturday,2017,52,201752,12,201712,4,20174
2024-01-15,Fiscal,1,Monday,2024,3,202403,1,20241,1,20241
1999-02-19,Fiscal,5,Friday,1999,8,199908,2,19992,1,19991
2013-05-18,Fiscal,6,Saturday,2013,20,201320,5,20135,2,20132
2016-11-03,Fiscal,4,Thursday,2016,44,201644,10,201610,4,20164
2002-06-14,Fiscal,5,Friday,2002,24,200224,6,20026,2,20022
2026-11-01,Fiscal,0,Sunday,2026,45,202645,11,202611,4,20264
2004-04-16,Fiscal,5,Friday,2004,16,200416,4,20044,2,20042
2003-02-07,Fiscal,5,Friday,2003,6,200306,2,20032,1,20031
2013-01-05,Fiscal,6,Saturday,2013,1,201301,1,20131,1,20131
2011-11-03,Fiscal,4,Thursday,2011,44,201144,10,201110,4,20114
2026-09-04,Fiscal,5,Friday,2026,36,202636,9,20269,3,20263
2005-12-30,Fiscal,5,Friday,2005,52,200552,12,200512,4,20054
2014-01-09,Fiscal,4,Thursday,2014,2,201402,1,20141,1,20141
2008-11-26,Fiscal,3,Wednesday,2008,48,200848,11,200811,4,20084
2025-03-22,Fiscal,6,Saturday,2025,12,202512,3,20253,1,20251
2018-04-06,Fiscal,5,Friday,2018,14,201814,4,20184,2,20182
2012-10-02,Fiscal,2,Tuesday,2012,40,201240,10,201210,4,20124
2020-09-30,Fiscal,3,Wednesday,2020,40,202040,10,202010,4,20204
2004-02-10,Fiscal,2,Tuesday,2004,7,200407,2,20042,1,20041
2004-07-06,Fiscal,2,Tuesday,2004,28,200428,7,20047,3,20043
2014-05-20,Fiscal,2,Tuesday,2014,21,201421,5,20145,2,20142
2005-07-22,Fiscal,5,Friday,2005,29,200529,7,20057,3,20053
2025-05-10,Fiscal,6,Saturday,2025,19,202519,5,20255,2,20252
2004-05-12,Fiscal,3,Wednesday,2004,20,200420,5,20045,2,20042
2017-08-22,Fiscal,2,Tuesday,2017,34,201734,8,20178,3,20173
2015-01-15,Fiscal,4,Thursday,2015,3,201503,1,20151,1,20151
2003-08-29,Fiscal,5,Friday,2003,35,200335,8,20038,3,20033
2024-02-22,Fiscal,4,Thursday,2024,8,202408,2,20242,1,20241
2018-10-23,Fiscal,2,Tuesday,2018,43,201843,10,201810,4,20184
2010-03-09,Fiscal,2,Tuesday,2010,10,201010,3,20103,1,20101
2005-08-30,Fiscal,2,Tuesday,2005,35,200535,8,20058,3,20053
2014-02-17,Fiscal,1,Monday,2014,8,201408,2,20142,1,20141
2025-08-15,Fiscal,5,Friday,2025,33,202533,8,20258,3,20253
2005-03-29,Fiscal,2,Tuesday,2005,13,200513,3,20053,1,20051
2002-10-13,Fiscal,0,Sunday,2002,42,200242,10,200210,4,20024
2007-08-16,Fiscal,4,Thursday,2007,33,200733,8,20078,3,20073
2005-11-30,Fiscal,3,Wednesday,2005,48,200548,11,200511,4,20054
2023-09-27,Fiscal,3,Wednesday,2023,39,202339,9,20239,3,20233
2002-04-28,Fiscal,0,Sunday,2002,18,200218,4,20024,2,20022
2003-01-28,Fiscal,2,Tuesday,2003,5,200305,1,20031,1,20031
2017-05-10,Fiscal,3,Wednesday,2017,19,201719,5,20175,2,20172
2003-12-12,Fiscal,5,Friday,2003,50,200350,12,200312,4,20034
2023-01-31,Fiscal,2,Tuesday,2023,5,202305,1,20231,1,20231
2002-09-12,Fiscal,4,Thursday,2002,37,200237,9,20029,3,20023
2013-06-17,Fiscal,1,Monday,2013,25,201325,6,20136,2,20132
2016-11-05,Fiscal,6,Saturday,2016,44,201644,10,201610,4,20164
2011-01-17,Fiscal,1,Monday,2011,3,201103,1,20111,1,20111
2024-07-19,Fiscal,5,Friday,2024,29,202429,7,20247,3,20243
2018-07-26,Fiscal,4,Thursday,2018,30,201830,7,20187,3,20183
2011-02-09,Fiscal,3,Wednesday,2011,6,201106,2,20112,1,20111
2015-03-14,Fiscal,6,Saturday,2015,11,201511,3,20153,1,20151
2007-12-09,Fiscal,0,Sunday,2007,50,200750,12,200712,4,20074
2024-05-13,Fiscal,1,Monday,2024,20,202420,5,20245,2,20242
2008-02-29,Fiscal,5,Friday,2008,9,200809,2,20082,1,20081
2017-10-04,Fiscal,3,Wednesday,2017,40,201740,10,201710,4,20174
2014-12-13,Fiscal,6,Saturday,2014,50,201450,12,201412,4,20144
2025-04-05,Fiscal,6,Saturday,2025,14,202514,4,20254,2,20252
2003-12-18,Fiscal,4,Thursday,2003,51,200351,12,200312,4,20034
2012-10-07,Fiscal,0,Sunday,2012,41,201241,10,201210,4,20124
2021-11-04,Fiscal,4,Thursday,2021,44,202144,10,202110,4,20214
2018-08-11,Fiscal,6,Saturday,2018,32,201832,8,20188,3,20183
2002-04-21,Fiscal,0,Sunday,2002,17,200217,4,20024,2,20022
2014-05-26,Fiscal,1,Monday,2014,22,201422,5,20145,2,20142
2007-11-18,Fiscal,0,Sunday,2007,47,200747,11,200711,4,20074
2025-05-19,Fiscal,1,Monday,2025,21,202521,5,20255,2,20252
2002-09-18,Fiscal,3,Wednesday,2002,38,200238,9,20029,3,20023
2012-04-04,Fiscal,3,Wednesday,2012,14,201214,4,20124,2,20122
2015-01-18,Fiscal,0,Sunday,2015,4,201504,1,20151,1,20151
2013-09-29,Fiscal,0,Sunday,2013,40,201340,10,201310,4,20134
2024-03-01,Fiscal,5,Friday,2024,9,202409,2,20242,1,20241
2002-07-07,Fiscal,0,Sunday,2002,28,200228,7,20027,3,20023
2010-03-15,Fiscal,1,Monday,2010,11,201011,3,20103,1,20101
2005-07-03,Fiscal,0,Sunday,2005,27,200527,7,20057,3,20053
2006-03-06,Fiscal,1,Monday,2006,10,200610,3,20063,1,20061
2025-10-15,Fiscal,3,Wednesday,2025,42,202542,10,202510,4,20254
2005-04-15,Fiscal,5,Friday,2005,15,200515,4,20054,2,20052
2017-01-16,Fiscal,1,Monday,2017,3,201703,1,20171,1,20171
2012-09-04,Fiscal,2,Tuesday,2012,36,201236,9,20129,3,20123
2004-09-06,Fiscal,1,Monday,2004,37,200437,9,20049,3,20043
2026-02-03,Fiscal,2,Tuesday,2026,6,202606,2,20262,1,20261
2004-11-25,Fiscal,4,Thursday,2004,48,200448,11,200411,4,20044
2013-06-18,Fiscal,2,Tuesday,2013,25,201325,6,20136,2,20132
2000-05-30,Fiscal,2,Tuesday,2000,23,200023,6,20006,2,20002
2004-10-24,Fiscal,0,Sunday,2004,44,200444,10,200410,4,20044
2023-02-08,Fiscal,3,Wednesday,2023,6,202306,2,20232,1,20231
1998-04-30,Fiscal,4,Thursday,1998,18,199818,5,19985,2,19982
1998-03-22,Fiscal,0,Sunday,1998,13,199813,3,19983,1,19981
1998-09-17,Fiscal,4,Thursday,1998,38,199838,9,19989,3,19983
1998-07-01,Fiscal,3,Wednesday,1998,27,199827,7,19987,3,19983
1998-01-05,Fiscal,1,Monday,1998,2,199802,1,19981,1,19981
2004-09-15,Fiscal,3,Wednesday,2004,38,200438,9,20049,3,20043
2015-09-18,Fiscal,5,Friday,2015,38,201538,9,20159,3,20153
2014-10-24,Fiscal,5,Friday,2014,43,201443,10,201410,4,20144
2005-09-11,Fiscal,0,Sunday,2005,37,200537,9,20059,3,20053
2026-07-27,Fiscal,1,Monday,2026,31,202631,7,20267,3,20263
2005-05-29,Fiscal,0,Sunday,2005,22,200522,5,20055,2,20052
2002-07-23,Fiscal,2,Tuesday,2002,30,200230,7,20027,3,20023
2007-10-15,Fiscal,1,Monday,2007,42,200742,10,200710,4,20074
2021-06-16,Fiscal,3,Wednesday,2021,24,202124,6,20216,2,20212
2024-10-03,Fiscal,4,Thursday,2024,40,202440,10,202410,4,20244
2005-03-06,Fiscal,0,Sunday,2005,10,200510,3,20053,1,20051
2013-12-19,Fiscal,4,Thursday,2013,51,201351,12,201312,4,20134
2008-10-29,Fiscal,3,Wednesday,2008,44,200844,10,200810,4,20084
2022-03-06,Fiscal,0,Sunday,2022,10,202210,3,20223,1,20221
2005-08-03,Fiscal,3,Wednesday,2005,31,200531,7,20057,3,20053
2002-06-10,Fiscal,1,Monday,2002,24,200224,6,20026,2,20022
2012-08-20,Fiscal,1,Monday,2012,34,201234,8,20128,3,20123
2019-01-26,Fiscal,6,Saturday,2019,4,201904,1,20191,1,20191
2023-10-31,Fiscal,2,Tuesday,2023,44,202344,10,202310,4,20234
2018-07-22,Fiscal,0,Sunday,2018,30,201830,7,20187,3,20183
2017-02-02,Fiscal,4,Thursday,2017,5,201705,1,20171,1,20171
2007-04-01,Fiscal,0,Sunday,2007,14,200714,4,20074,2,20072
2007-01-31,Fiscal,3,Wednesday,2007,5,200705,1,20071,1,20071
2026-04-28,Fiscal,2,Tuesday,2026,18,202618,4,20264,2,20262
2003-09-06,Fiscal,6,Saturday,2003,36,200336,9,20039,3,20033
2010-08-22,Fiscal,0,Sunday,2010,34,201034,8,20108,3,20103
2015-07-02,Fiscal,4,Thursday,2015,27,201527,7,20157,3,20153
2023-07-27,Fiscal,4,Thursday,2023,30,202330,7,20237,3,20233
2004-05-24,Fiscal,1,Monday,2004,22,200422,5,20045,2,20042
2011-01-23,Fiscal,0,Sunday,2011,4,201104,1,20111,1,20111
2009-09-11,Fiscal,5,Friday,2009,37,200937,9,20099,3,20093
2021-08-29,Fiscal,0,Sunday,2021,35,202135,8,20218,3,20213
2026-10-21,Fiscal,3,Wednesday,2026,43,202643,10,202610,4,20264
2006-10-11,Fiscal,3,Wednesday,2006,41,200641,10,200610,4,20064
2012-05-15,Fiscal,2,Tuesday,2012,20,201220,5,20125,2,20122
2012-12-15,Fiscal,6,Saturday,2012,50,201250,12,201212,4,20124
2022-09-09,Fiscal,5,Friday,2022,36,202236,9,20229,3,20223
2020-01-14,Fiscal,2,Tuesday,2020,3,202003,1,20201,1,20201
2010-11-04,Fiscal,4,Thursday,2010,44,201044,10,201010,4,20104
2009-02-26,Fiscal,4,Thursday,2009,9,200909,2,20092,1,20091
2000-01-01,Fiscal,6,Saturday,2000,1,200001,1,20001,1,20001
2024-07-16,Fiscal,2,Tuesday,2024,29,202429,7,20247,3,20243
2003-08-14,Fiscal,4,Thursday,2003,33,200333,8,20038,3,20033
2015-11-05,Fiscal,4,Thursday,2015,45,201545,11,201511,4,20154
2010-02-22,Fiscal,1,Monday,2010,8,201008,2,20102,1,20101
2005-11-05,Fiscal,6,Saturday,2005,44,200544,10,200510,4,20054
2025-12-21,Fiscal,0,Sunday,2025,52,202552,12,202512,4,20254
2000-07-19,Fiscal,3,Wednesday,2000,30,200030,7,20007,3,20003
2012-03-19,Fiscal,1,Monday,2012,12,201212,3,20123,1,20121
2014-11-27,Fiscal,4,Thursday,2014,48,201448,11,201411,4,20144
2020-05-31,Fiscal,0,Sunday,2020,23,202023,6,20206,2,20202
2016-03-23,Fiscal,3,Wednesday,2016,12,201612,3,20163,1,20161
2001-09-16,Fiscal,0,Sunday,2001,38,200138,9,20019,3,20013
2000-12-24,Fiscal,0,Sunday,2000,53,200053,12,200012,4,20004
2007-11-09,Fiscal,5,Friday,2007,45,200745,11,200711,4,20074
2024-10-21,Fiscal,1,Monday,2024,43,202443,10,202410,4,20244
2006-03-05,Fiscal,0,Sunday,2006,10,200610,3,20063,1,20061
2005-06-22,Fiscal,3,Wednesday,2005,25,200525,6,20056,2,20052
2008-11-11,Fiscal,2,Tuesday,2008,46,200846,11,200811,4,20084
2023-06-10,Fiscal,6,Saturday,2023,23,202323,6,20236,2,20232
2024-06-25,Fiscal,2,Tuesday,2024,26,202426,6,20246,2,20242
2013-05-08,Fiscal,3,Wednesday,2013,19,201319,5,20135,2,20132
2014-11-14,Fiscal,5,Friday,2014,46,201446,11,201411,4,20144
2021-08-03,Fiscal,2,Tuesday,2021,31,202131,7,20217,3,20213
2024-09-01,Fiscal,0,Sunday,2024,36,202436,9,20249,3,20243
2005-02-14,Fiscal,1,Monday,2005,7,200507,2,20052,1,20051
2012-02-17,Fiscal,5,Friday,2012,7,201207,2,20122,1,20121
2016-07-06,Fiscal,3,Wednesday,2016,27,201627,7,20167,3,20163
2008-09-06,Fiscal,6,Saturday,2008,36,200836,9,20089,3,20083
2017-01-11,Fiscal,3,Wednesday,2017,2,201702,1,20171,1,20171
2017-11-15,Fiscal,3,Wednesday,2017,46,201746,11,201711,4,20174
2026-04-23,Fiscal,4,Thursday,2026,17,202617,4,20264,2,20262
2003-12-04,Fiscal,4,Thursday,2003,49,200349,12,200312,4,20034
2003-12-05,Fiscal,5,Friday,2003,49,200349,12,200312,4,20034
2012-08-06,Fiscal,1,Monday,2012,32,201232,8,20128,3,20123
2019-01-31,Fiscal,4,Thursday,2019,5,201905,1,20191,1,20191
2024-02-23,Fiscal,5,Friday,2024,8,202408,2,20242,1,20241
2004-10-07,Fiscal,4,Thursday,2004,41,200441,10,200410,4,20044
2015-10-17,Fiscal,6,Saturday,2015,42,201542,10,201510,4,20154
2006-01-13,Fiscal,5,Friday,2006,2,200602,1,20061,1,20061
2023-06-01,Fiscal,4,Thursday,2023,22,202322,5,20235,2,20232
2024-04-27,Fiscal,6,Saturday,2024,17,202417,4,20244,2,20242
2004-02-20,Fiscal,5,Friday,2004,8,200408,2,20042,1,20041
2016-08-26,Fiscal,5,Friday,2016,34,201634,8,20168,3,20163
2019-10-03,Fiscal,4,Thursday,2019,40,201940,10,201910,4,20194
2020-11-01,Fiscal,0,Sunday,2020,45,202045,11,202011,4,20204
2001-11-01,Fiscal,4,Thursday,2001,44,200144,11,200111,4,20014
2000-07-07,Fiscal,5,Friday,2000,28,200028,7,20007,3,20003
2016-12-05,Fiscal,1,Monday,2016,49,201649,12,201612,4,20164
2013-09-16,Fiscal,1,Monday,2013,38,201338,9,20139,3,20133
2026-01-03,Fiscal,6,Saturday,2026,1,202601,1,20261,1,20261
2005-02-09,Fiscal,3,Wednesday,2005,6,200506,2,20052,1,20051
2010-06-17,Fiscal,4,Thursday,2010,24,201024,6,20106,2,20102
2007-05-07,Fiscal,1,Monday,2007,19,200719,5,20075,2,20072
1999-07-28,Fiscal,3,Wednesday,1999,31,199931,8,19998,3,19993
2025-02-15,Fiscal,6,Saturday,2025,7,202507,2,20252,1,20251
2002-05-13,Fiscal,1,Monday,2002,20,200220,5,20025,2,20022
2004-06-27,Fiscal,0,Sunday,2004,27,200427,7,20047,3,20043
2006-09-15,Fiscal,5,Friday,2006,37,200637,9,20069,3,20063
2013-06-14,Fiscal,5,Friday,2013,24,201324,6,20136,2,20132
2025-12-05,Fiscal,5,Friday,2025,49,202549,12,202512,4,20254
2003-01-31,Fiscal,5,Friday,2003,5,200305,1,20031,1,20031
2002-03-08,Fiscal,5,Friday,2002,10,200210,3,20023,1,20021
2009-09-06,Fiscal,0,Sunday,2009,37,200937,9,20099,3,20093
2004-04-04,Fiscal,0,Sunday,2004,15,200415,4,20044,2,20042
2026-04-03,Fiscal,5,Friday,2026,14,202614,4,20264,2,20262
1999-05-07,Fiscal,5,Friday,1999,19,199919,5,19995,2,19992
2018-02-17,Fiscal,6,Saturday,2018,7,201807,2,20182,1,20181
2014-10-03,Fiscal,5,Friday,2014,40,201440,10,201410,4,20144
2006-01-12,Fiscal,4,Thursday,2006,2,200602,1,20061,1,20061
2026-07-24,Fiscal,5,Friday,2026,30,202630,7,20267,3,20263
2018-06-06,Fiscal,3,Wednesday,2018,23,201823,6,20186,2,20182
2014-04-10,Fiscal,4,Thursday,2014,15,201415,4,20144,2,20142
2020-04-07,Fiscal,2,Tuesday,2020,15,202015,4,20204,2,20202
2023-01-12,Fiscal,4,Thursday,2023,2,202302,1,20231,1,20231
2018-10-27,Fiscal,6,Saturday,2018,43,201843,10,201810,4,20184
2016-07-30,Fiscal,6,Saturday,2016,30,201630,7,20167,3,20163
2006-12-26,Fiscal,2,Tuesday,2006,52,200652,12,200612,4,20064
2008-06-19,Fiscal,4,Thursday,2008,25,200825,6,20086,2,20082
2024-04-15,Fiscal,1,Monday,2024,16,202416,4,20244,2,20242
1999-08-10,Fiscal,2,Tuesday,1999,33,199933,8,19998,3,19993
2018-02-19,Fiscal,1,Monday,2018,8,201808,2,20182,1,20181
2009-02-27,Fiscal,5,Friday,2009,9,200909,2,20092,1,20091
2004-02-03,Fiscal,2,Tuesday,2004,6,200406,2,20042,1,20041
2026-06-10,Fiscal,3,Wednesday,2026,24,202624,6,20266,2,20262
2018-10-05,Fiscal,5,Friday,2018,40,201840,10,201810,4,20184
2003-03-26,Fiscal,3,Wednesday,2003,13,200313,3,20033,1,20031
2014-09-08,Fiscal,1,Monday,2014,37,201437,9,20149,3,20143
2004-07-03,Fiscal,6,Saturday,2004,27,200427,7,20047,3,20043
2026-08-13,Fiscal,4,Thursday,2026,33,202633,8,20268,3,20263
2000-06-14,Fiscal,3,Wednesday,2000,25,200025,6,20006,2,20002
2002-01-29,Fiscal,2,Tuesday,2002,5,200205,1,20021,1,20021
2007-06-12,Fiscal,2,Tuesday,2007,24,200724,6,20076,2,20072
2008-10-31,Fiscal,5,Friday,2008,44,200844,10,200810,4,20084
2026-09-05,Fiscal,6,Saturday,2026,36,202636,9,20269,3,20263
2016-04-28,Fiscal,4,Thursday,2016,17,201617,4,20164,2,20162
2010-10-14,Fiscal,4,Thursday,2010,41,201041,10,201010,4,20104
2017-05-03,Fiscal,3,Wednesday,2017,18,201718,4,20174,2,20172
2012-03-21,Fiscal,3,Wednesday,2012,12,201212,3,20123,1,20121
2023-08-31,Fiscal,4,Thursday,2023,35,202335,8,20238,3,20233
1999-05-18,Fiscal,2,Tuesday,1999,21,199921,5,19995,2,19992
2013-06-11,Fiscal,2,Tuesday,2013,24,201324,6,20136,2,20132
2016-11-06,Fiscal,0,Sunday,2016,45,201645,11,201611,4,20164
2011-05-29,Fiscal,0,Sunday,2011,22,201122,5,20115,2,20112
2024-02-02,Fiscal,5,Friday,2024,5,202405,1,20241,1,20241
2003-05-02,Fiscal,5,Friday,2003,18,200318,4,20034,2,20032
2018-02-22,Fiscal,4,Thursday,2018,8,201808,2,20182,1,20181
2008-10-04,Fiscal,6,Saturday,2008,40,200840,10,200810,4,20084
2019-08-02,Fiscal,5,Friday,2019,31,201931,7,20197,3,20193
2025-09-29,Fiscal,1,Monday,2025,40,202540,10,202510,4,20254
2004-06-02,Fiscal,3,Wednesday,2004,23,200423,6,20046,2,20042
2011-03-01,Fiscal,2,Tuesday,2011,9,201109,2,20112,1,20111
2015-07-18,Fiscal,6,Saturday,2015,29,201529,7,20157,3,20153
2023-07-25,Fiscal,2,Tuesday,2023,30,202330,7,20237,3,20233
2006-05-01,Fiscal,1,Monday,2006,18,200618,4,20064,2,20062
2017-03-03,Fiscal,5,Friday,2017,9,201709,2,20172,1,20171
2007-05-13,Fiscal,0,Sunday,2007,20,200720,5,20075,2,20072
2012-06-16,Fiscal,6,Saturday,2012,24,201224,6,20126,2,20122
2023-09-05,Fiscal,2,Tuesday,2023,36,202336,9,20239,3,20233
2008-03-31,Fiscal,1,Monday,2008,14,200814,4,20084,2,20082
2014-02-20,Fiscal,4,Thursday,2014,8,201408,2,20142,1,20141
2015-12-15,Fiscal,2,Tuesday,2015,51,201551,12,201512,4,20154
2022-12-28,Fiscal,3,Wednesday,2022,52,202252,12,202212,4,20224
2020-02-26,Fiscal,3,Wednesday,2020,9,202009,2,20202,1,20201
2019-03-19,Fiscal,2,Tuesday,2019,12,201912,3,20193,1,20191
2022-10-14,Fiscal,5,Friday,2022,41,202241,10,202210,4,20224
2001-08-16,Fiscal,4,Thursday,2001,33,200133,8,20018,3,20013
2009-10-17,Fiscal,6,Saturday,2009,42,200942,10,200910,4,20094
2003-03-09,Fiscal,0,Sunday,2003,11,200311,3,20033,1,20031
2026-03-11,Fiscal,3,Wednesday,2026,11,202611,3,20263,1,20261
2006-04-26,Fiscal,3,Wednesday,2006,17,200617,4,20064,2,20062
2014-03-18,Fiscal,2,Tuesday,2014,12,201412,3,20143,1,20141
2010-09-25,Fiscal,6,Saturday,2010,38,201038,9,20109,3,20103
2020-12-08,Fiscal,2,Tuesday,2020,50,202050,12,202012,4,20204
2020-03-20,Fiscal,5,Friday,2020,12,202012,3,20203,1,20201
2013-11-29,Fiscal,5,Friday,2013,48,201348,11,201311,4,20134
2019-07-06,Fiscal,6,Saturday,2019,27,201927,7,20197,3,20193
2021-06-28,Fiscal,1,Monday,2021,26,202126,6,20216,2,20212
2016-05-18,Fiscal,3,Wednesday,2016,20,201620,5,20165,2,20162
2009-03-29,Fiscal,0,Sunday,2009,14,200914,4,20094,2,20092
1999-06-13,Fiscal,0,Sunday,1999,25,199925,6,19996,2,19992
2010-01-25,Fiscal,1,Monday,2010,4,201004,1,20101,1,20101
2022-10-27,Fiscal,4,Thursday,2022,43,202243,10,202210,4,20224
1999-09-21,Fiscal,2,Tuesday,1999,39,199939,9,19999,3,19993
2017-04-18,Fiscal,2,Tuesday,2017,16,201716,4,20174,2,20172
2000-06-16,Fiscal,5,Friday,2000,25,200025,6,20006,2,20002
2021-01-22,Fiscal,5,Friday,2021,3,202103,1,20211,1,20211
2002-10-11,Fiscal,5,Friday,2002,41,200241,10,200210,4,20024
2018-03-27,Fiscal,2,Tuesday,2018,13,201813,3,20183,1,20181
2012-10-25,Fiscal,4,Thursday,2012,43,201243,10,201210,4,20124
2019-02-19,Fiscal,2,Tuesday,2019,8,201908,2,20192,1,20191
2025-01-03,Fiscal,5,Friday,2025,1,202501,1,20251,1,20251
2008-09-20,Fiscal,6,Saturday,2008,38,200838,9,20089,3,20083
2002-09-13,Fiscal,5,Friday,2002,37,200237,9,20029,3,20023
2019-07-24,Fiscal,3,Wednesday,2019,30,201930,7,20197,3,20193
2026-04-02,Fiscal,4,Thursday,2026,14,202614,4,20264,2,20262
2018-05-09,Fiscal,3,Wednesday,2018,19,201819,5,20185,2,20182
2011-02-19,Fiscal,6,Saturday,2011,7,201107,2,20112,1,20111
2016-07-21,Fiscal,4,Thursday,2016,29,201629,7,20167,3,20163
2023-05-19,Fiscal,5,Friday,2023,20,202320,5,20235,2,20232
2010-09-03,Fiscal,5,Friday,2010,35,201035,8,20108,3,20103
2014-07-26,Fiscal,6,Saturday,2014,30,201430,7,20147,3,20143
2000-10-27,Fiscal,5,Friday,2000,44,200044,11,200011,4,20004
2021-09-03,Fiscal,5,Friday,2021,35,202135,8,20218,3,20213
2009-04-12,Fiscal,0,Sunday,2009,16,200916,4,20094,2,20092
2014-06-08,Fiscal,0,Sunday,2014,24,201424,6,20146,2,20142
2001-06-01,Fiscal,5,Friday,2001,22,200122,6,20016,2,20012
2021-10-11,Fiscal,1,Monday,2021,41,202141,10,202110,4,20214
2016-04-15,Fiscal,5,Friday,2016,15,201615,4,20164,2,20162
2010-12-18,Fiscal,6,Saturday,2010,50,201050,12,201012,4,20104
2017-03-24,Fiscal,5,Friday,2017,12,201712,3,20173,1,20171
2020-04-12,Fiscal,0,Sunday,2020,16,202016,4,20204,2,20202
2022-11-05,Fiscal,6,Saturday,2022,44,202244,10,202210,4,20224
2008-07-11,Fiscal,5,Friday,2008,28,200828,7,20087,3,20083
2017-03-04,Fiscal,6,Saturday,2017,9,201709,2,20172,1,20171
2009-10-06,Fiscal,2,Tuesday,2009,41,200941,10,200910,4,20094
2006-03-23,Fiscal,4,Thursday,2006,12,200612,3,20063,1,20061
2026-12-13,Fiscal,0,Sunday,2026,51,202651,12,202612,4,20264
1998-08-17,Fiscal,1,Monday,1998,34,199834,8,19988,3,19983
1998-11-07,Fiscal,6,Saturday,1998,45,199845,11,199811,4,19984
1998-07-11,Fiscal,6,Saturday,1998,28,199828,7,19987,3,19983
1998-07-26,Fiscal,0,Sunday,1998,31,199831,8,19988,3,19983
1998-10-26,Fiscal,1,Monday,1998,44,199844,11,199811,4,19984
1998-04-01,Fiscal,3,Wednesday,1998,14,199814,4,19984,2,19982
1998-05-29,Fiscal,5,Friday,1998,22,199822,6,19986,2,19982
1998-06-15,Fiscal,1,Monday,1998,25,199825,6,19986,2,19982
1998-05-19,Fiscal,2,Tuesday,1998,21,199821,5,19985,2,19982
1998-01-13,Fiscal,2,Tuesday,1998,3,199803,1,19981,1,19981
2007-07-10,Fiscal,2,Tuesday,2007,28,200728,7,20077,3,20073
2012-02-14,Fiscal,2,Tuesday,2012,7,201207,2,20122,1,20121
2006-08-12,Fiscal,6,Saturday,2006,32,200632,8,20068,3,20063
2000-05-08,Fiscal,1,Monday,2000,20,200020,5,20005,2,20002
2024-04-25,Fiscal,4,Thursday,2024,17,202417,4,20244,2,20242
2004-06-19,Fiscal,6,Saturday,2004,25,200425,6,20046,2,20042
2002-04-23,Fiscal,2,Tuesday,2002,17,200217,4,20024,2,20022
